old_url,type,title,summary,body,publication_date_iso,publication_date,urn,attachment_1,attachment_1_title,attachment_2,attachment_2_title,publication_series,associated_policies,associated_organisations,geo_scope,geo_breakdown,i
http://www.dft.gov.uk/statistics/tables/roro0201,Table,RORO0201,"Download table RORO0201 – Powered goods vehicles travelling to mainland Europe, by country of registration, annual from 1983 (XLS – 63 KB)","## Download table

  * [RORO0201 - Powered goods vehicles travelling to mainland Europe, by country of registration, annual from 1983 (XLS - 63 KB)](http://assets.dft.gov.uk/statistics/tables/roro0201.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 2021

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-05-24,24 May 2012,RORO0201,http://assets.dft.gov.uk/statistics/tables/roro0201.xls,"RORO0201 – Powered goods vehicles travelling to mainland Europe, by country of registration, annual from 1983 (XLS – 63 KB)",,,Roll-on roll-off international freight,"Foreign registered vehicles, Freight international, Goods vehicles, Maritime",Department for Transport,United Kingdom,Not applicable,884
http://www.dft.gov.uk/statistics/tables/roro0301,Table,RORO0301,"Download table RORO0301 – All goods vehicles travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS – 45 KB)","## Download table

  * [RORO0301 - All goods vehicles travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS - 45 KB)](http://assets.dft.gov.uk/statistics/tables/roro0301.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 2021

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-05-24,24 May 2012,RORO0301,http://assets.dft.gov.uk/statistics/tables/roro0301.xls,"RORO0301 – All goods vehicles travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS – 45 KB)",,,Roll-on roll-off international freight,"Foreign registered vehicles, Freight international, Goods vehicles, Maritime",Department for Transport,United Kingdom,Not applicable,885
http://www.dft.gov.uk/statistics/tables/roro0401,Table,RORO0401,"Download table RORO0401 – Powered goods vehicles travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS – 47 KB)","## Download table

  * [RORO0401 - Powered goods vehicles travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS - 47 KB)](http://assets.dft.gov.uk/statistics/tables/roro0401.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 2021

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-05-24,24 May 2012,RORO0401,http://assets.dft.gov.uk/statistics/tables/roro0401.xls,"RORO0401 – Powered goods vehicles travelling to mainland Europe,  by country of disembarkation and port group, annual from 1983 (XLS – 47 KB)",,,Roll-on roll-off international freight,"Foreign registered vehicles, Freight international, Goods vehicles, Maritime",Department for Transport,United Kingdom,Not applicable,886
http://www.dft.gov.uk/statistics/tables/roro0501,Table,RORO0501,"Download table RORO0501 – Unaccompanied trailers travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS – 46 KB)","## Download table

  * [RORO0501 - Unaccompanied trailers travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS - 46 KB)](http://assets.dft.gov.uk/statistics/tables/roro0501.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 2021

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-05-24,24 May 2012,RORO0501,http://assets.dft.gov.uk/statistics/tables/roro0501.xls,"RORO0501 – Unaccompanied trailers travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS – 46 KB)",,,Roll-on roll-off international freight,"Foreign registered vehicles, Freight international, Goods vehicles, Maritime",Department for Transport,United Kingdom,Not applicable,887
http://www.dft.gov.uk/statistics/tables/roro0601,Table,RORO0601,"Download table RORO0601 – UK registered powered goods vehicles travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS – 58 KB)","## Download table

  * [RORO0601 - UK registered powered goods vehicles travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS - 58 KB)](http://assets.dft.gov.uk/statistics/tables/roro0601.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 2021

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-05-24,24 May 2012,RORO0601,http://assets.dft.gov.uk/statistics/tables/roro0601.xls,"RORO0601 – UK registered powered goods vehicles travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS – 58 KB)",,,Roll-on roll-off international freight,"Foreign registered vehicles, Freight international, Goods vehicles, Maritime",Department for Transport,United Kingdom,Not applicable,888
http://www.dft.gov.uk/statistics/tables/roro0701,Table,RORO0701,"Download table RORO0701 – Foreign registered powered goods vehicles travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS – 46 KB)","## Download table

  * [RORO0701 - Foreign registered powered goods vehicles travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS - 46 KB)](http://assets.dft.gov.uk/statistics/tables/roro0701.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 2021

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-05-24,24 May 2012,RORO0701,http://assets.dft.gov.uk/statistics/tables/roro0701.xls,"RORO0701 – Foreign registered powered goods vehicles travelling to mainland Europe, by country of disembarkation and port group, annual from 1983 (XLS – 46 KB)",,,Roll-on roll-off international freight,"Foreign registered vehicles, Freight international, Goods vehicles, Maritime",Department for Transport,United Kingdom,Not applicable,889
http://www.dft.gov.uk/statistics/tables/roro0801,Table,RORO0801,"Download table RORO0801 – Road goods vehicles travelling to mainland Europe – running totals by quarter, annual from 1994 (chart) (XLS – 57 KB)","## Download table

  * [RORO0801 - Road goods vehicles travelling to mainland Europe - running totals by quarter, annual from 1994 (chart) (XLS - 57 KB)](http://assets.dft.gov.uk/statistics/tables/roro0801.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 2021

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-05-24,24 May 2012,RORO0801,http://assets.dft.gov.uk/statistics/tables/roro0801.xls,"RORO0801 – Road goods vehicles travelling to mainland Europe – running totals by quarter, annual from 1994 (chart) (XLS – 57 KB)",,,Roll-on roll-off international freight,"Foreign registered vehicles, Freight international, Goods vehicles, Maritime",Department for Transport,United Kingdom,Not applicable,890
http://www.dft.gov.uk/statistics/tables/roro0802,Table,RORO0802,"Download table RORO0802 – All powered goods vehicles travelling to mainland Europe, percentage share by country of registration, 2010/11 (chart) (XLS – 41 KB)","## Download table

  * [RORO0802 - All powered goods vehicles travelling to mainland Europe, percentage share by country of registration, 2010/11 (chart) (XLS - 41 KB)](http://assets.dft.gov.uk/statistics/tables/roro0802.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 2021

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-05-24,24 May 2012,RORO0802,http://assets.dft.gov.uk/statistics/tables/roro0802.xls,"RORO0802 – All powered goods vehicles travelling to mainland Europe, percentage share by country of registration, 2010/11 (chart) (XLS – 41 KB)",,,Roll-on roll-off international freight,"Foreign registered vehicles, Freight international, Goods vehicles, Maritime",Department for Transport,United Kingdom,Not applicable,891
http://www.dft.gov.uk/statistics/tables/roro0901,Table,RORO0901,"Download table RORO0901 – Road goods vehicles travelling to mainland Europe, list of active routes, quarterly from 2004 (XLS – 75 KB)","## Download table

  * [RORO0901 - Road goods vehicles travelling to mainland Europe, list of active routes, quarterly from 2004 (XLS - 75 KB)](http://assets.dft.gov.uk/statistics/tables/roro0901.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 2021

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-05-24,24 May 2012,RORO0901,http://assets.dft.gov.uk/statistics/tables/roro0901.xls,"RORO0901 – Road goods vehicles travelling to mainland Europe, list of active routes, quarterly from 2004 (XLS – 75 KB)",,,Roll-on roll-off international freight,"Foreign registered vehicles, Freight international, Goods vehicles, Maritime",Department for Transport,United Kingdom,Not applicable,892
http://www.dft.gov.uk/statistics/tables/sfr0110,Table,SFR0110,"Download table SFR0110 – UK seafarers active at sea, annual from 2002 (XLS – 54 KB)","## Download table

  * [SFR0110 - UK seafarers active at sea, annual from 2002 (XLS - 54 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0110.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0110,http://assets.dft.gov.uk/statistics/tables/sfr0110.xls,"SFR0110 – UK seafarers active at sea, annual from 2002 (XLS – 54 KB)",,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,893
http://www.dft.gov.uk/statistics/tables/sfr0120,Table,SFR0120,Download table SFR0120 – UK certificated officers active at sea from 1997 (XLS – 48 KB),"## Download table

  * [SFR0120 - UK certificated officers active at sea from 1997 (XLS - 48 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0120.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0120,http://assets.dft.gov.uk/statistics/tables/sfr0120.xls,SFR0120 – UK certificated officers active at sea from 1997 (XLS – 48 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,894
http://www.dft.gov.uk/statistics/tables/sfr0130,Table,SFR0130,Download table SFR0130 – UK uncertificated officers active at sea from 2002 (XLS – 43 KB),"## Download table

  * [SFR0130 - UK uncertificated officers active at sea from 2002 (XLS - 43 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0130.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0130,http://assets.dft.gov.uk/statistics/tables/sfr0130.xls,SFR0130 – UK uncertificated officers active at sea from 2002 (XLS – 43 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,895
http://www.dft.gov.uk/statistics/tables/sfr0140,Table,SFR0140,Download table SFR0140 – UK ratings active at sea from 2002 (XLS – 44 KB),"## Download table

  * [SFR0140 - UK ratings active at sea from 2002 (XLS - 44 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0140.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0140,http://assets.dft.gov.uk/statistics/tables/sfr0140.xls,SFR0140 – UK ratings active at sea from 2002 (XLS – 44 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,896
http://www.dft.gov.uk/statistics/tables/sfr0150,Table,SFR0150,Download table SFR0150 – UK officer cadets in training under SMART1 scheme from 1999 (XLS – 43 KB),"## Download table

  * [SFR0150 - UK officer cadets in training under SMART1 scheme from 1999 (XLS - 43 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0150.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0150,http://assets.dft.gov.uk/statistics/tables/sfr0150.xls,SFR0150 – UK officer cadets in training under SMART1 scheme from 1999 (XLS – 43 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,897
http://www.dft.gov.uk/statistics/tables/sfr0170,Table,SFR0170,Download table SFR0170 – Complete UK seafarers data set (XLS – 68 KB),"## Download table

  * [SFR0170 - Complete UK seafarers data set (XLS - 68 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0170.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0170,http://assets.dft.gov.uk/statistics/tables/sfr0170.xls,SFR0170 – Complete UK seafarers data set (XLS – 68 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,898
http://www.dft.gov.uk/statistics/tables/sfr0210,Table,SFR0210,Download table SFR0210 – UK deck officers by age and certificate (XLS – 34 KB),"## Download table

  * [SFR0210 - UK deck officers by age and certificate (XLS - 34 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0210.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0210,http://assets.dft.gov.uk/statistics/tables/sfr0210.xls,SFR0210 – UK deck officers by age and certificate (XLS – 34 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,899
http://www.dft.gov.uk/statistics/tables/sfr0220,Table,SFR0220,Download table SFR0220 – UK engineer officers by age and certificate (XLS – 34 KB),"## Download table

  * [SFR0220 - UK engineer officers by age and certificate (XLS - 34 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0220.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0220,http://assets.dft.gov.uk/statistics/tables/sfr0220.xls,SFR0220 – UK engineer officers by age and certificate (XLS – 34 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,900
http://www.dft.gov.uk/statistics/tables/sfr0230,Table,SFR0230,Download table SFR0230 – UK officers in CoS survey by age and department (XLS – 27 KB),"## Download table

  * [SFR0230 - UK officers in CoS survey by age and department (XLS - 27 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0230.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0230,http://assets.dft.gov.uk/statistics/tables/sfr0230.xls,SFR0230 – UK officers in CoS survey by age and department (XLS – 27 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,901
http://www.dft.gov.uk/statistics/tables/sfr0240,Table,SFR0240,Download table SFR0240 – UK ratings by age and department (XLS – 27 KB),"## Download table

  * [SFR0240 - UK ratings by age and department (XLS - 27 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0240.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0240,http://assets.dft.gov.uk/statistics/tables/sfr0240.xls,SFR0240 – UK ratings by age and department (XLS – 27 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,902
http://www.dft.gov.uk/statistics/tables/sfr0250,Table,SFR0250,Download table SFR0250 – UK seafarers by gender and department (XLS – 26 KB),"## Download table

  * [SFR0250 - UK seafarers by gender and department (XLS - 26 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0250.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0250,http://assets.dft.gov.uk/statistics/tables/sfr0250.xls,SFR0250 – UK seafarers by gender and department (XLS – 26 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,903
http://www.dft.gov.uk/statistics/tables/sfr0260,Table,SFR0260,Download table SFR0260 – Nationality of non-UK officers with CEC (XLS – 27 KB),"## Download table

  * [SFR0260 - Nationality of non-UK officers with CEC (XLS - 27 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0260.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0260,http://assets.dft.gov.uk/statistics/tables/sfr0260.xls,SFR0260 – Nationality of non-UK officers with CEC (XLS – 27 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,904
http://www.dft.gov.uk/statistics/tables/sfr0270,Table,SFR0270,Download table SFR0270 – Age profiles of UK certificated officers (XLS – 58 KB),"## Download table

  * [SFR0270 - Age profiles of UK certificated officers (XLS - 58 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0270.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0270,http://assets.dft.gov.uk/statistics/tables/sfr0270.xls,SFR0270 – Age profiles of UK certificated officers (XLS – 58 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,905
http://www.dft.gov.uk/statistics/tables/sfr0275,Table,SFR0275,Download table SFR0275 – Age profile of UK ratings (XLS – 40 KB),"## Download table

  * [SFR0275 - Age profile of UK ratings (XLS - 40 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0275.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0275,http://assets.dft.gov.uk/statistics/tables/sfr0275.xls,SFR0275 – Age profile of UK ratings (XLS – 40 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,906
http://www.dft.gov.uk/statistics/tables/sfr0280,Table,SFR0280,"Download table SFR0280 – Age profiles of certificated officers, non-UK CEC and UK (XLS – 38 KB)","## Download table

  * [SFR0280 - Age profiles of certificated officers, non-UK CEC and UK (XLS - 38 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0280.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0280,http://assets.dft.gov.uk/statistics/tables/sfr0280.xls,"SFR0280 – Age profiles of certificated officers, non-UK CEC and UK (XLS – 38 KB)",,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,907
http://www.dft.gov.uk/statistics/tables/sfr0310,Table,SFR0310,Download table SFR0310 – Projection of UK certificated officers (XLS – 23 KB),"## Download table

  * [SFR0310 - Projection of UK certificated officers (XLS - 23 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0310.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0310,http://assets.dft.gov.uk/statistics/tables/sfr0310.xls,SFR0310 – Projection of UK certificated officers (XLS – 23 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,908
http://www.dft.gov.uk/statistics/tables/sfr0320,Table,SFR0320,Download table SFR0320 – Sensitivity of UK certificated officer projections (XLS – 22 KB),"## Download table

  * [SFR0320 - Sensitivity of UK certificated officer projections (XLS - 22 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0320.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0320,http://assets.dft.gov.uk/statistics/tables/sfr0320.xls,SFR0320 – Sensitivity of UK certificated officer projections (XLS – 22 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,909
http://www.dft.gov.uk/statistics/tables/sfr0330,Table,SFR0330,Download table SFR0330 – Projection of UK certificated officers (XLS – 35 KB),"## Download table

  * [SFR0330 - Projection of UK certificated officers (XLS - 35 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0330.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0330,http://assets.dft.gov.uk/statistics/tables/sfr0330.xls,SFR0330 – Projection of UK certificated officers (XLS – 35 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,910
http://www.dft.gov.uk/statistics/tables/sfr0340,Table,SFR0340,Download table SFR0340 – Age profile projections of UK certificated officers (XLS – 33 KB),"## Download table

  * [SFR0340 - Age profile projections of UK certificated officers (XLS - 33 KB)](http://assets.dft.gov.uk/statistics/tables/sfr0340.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4441

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,SFR0340,http://assets.dft.gov.uk/statistics/tables/sfr0340.xls,SFR0340 – Age profile projections of UK certificated officers (XLS – 33 KB),,,Seafarers ,"Employment in transport, Maritime",Department for Transport,United Kingdom,Not applicable,911
http://www.dft.gov.uk/statistics/tables/spas0101,Table,SPAS0101,Download table SPAS0101 – UK international sea passengers by port: annual from 1950 (XLS – 76 KB),"## Download table

  * [SPAS0101 - UK international sea passengers by port: annual from 1950 (XLS - 76 KB)](http://assets.dft.gov.uk/statistics/tables/spas0101.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2011-02-17,17 February 2011,SPAS0101,http://assets.dft.gov.uk/statistics/tables/spas0101.xls,SPAS0101 – UK international sea passengers by port: annual from 1950 (XLS – 76 KB),,,Sea passengers,"International travel, Maritime, Personal travel, TSGB",Department for Transport,United Kingdom,Not applicable,912
http://www.dft.gov.uk/statistics/tables/spas0102,Table,SPAS0102,Download table SPAS0102 – UK international short sea passengers by ferry route: annual from 1994 (XLS – 59 KB),"## Download table

  * [SPAS0102 - UK international short sea passengers by ferry route: annual from 1994 (XLS - 59 KB)](http://assets.dft.gov.uk/statistics/tables/spas0102.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-02-23,23 February 2012,SPAS0102,http://assets.dft.gov.uk/statistics/tables/spas0102.xls,SPAS0102 – UK international short sea passengers by ferry route: annual from 1994 (XLS – 59 KB),,,Sea passengers,"International travel, Maritime, Personal travel",Department for Transport,United Kingdom,Not applicable,913
